device_class,device_name,backend,llamacpp_commit,patch_applied,variant,mmproj_variant,mode,prompt_tokens,image_tokens,audio_tokens,audio_seconds,gen_tokens,run_idx,thermal_state,ttft_ms,encoder_ms,prefill_tps,decode_tps,total_ms,peak_rss_gb,peak_vram_gb,avg_power_w,idle_power_w,energy_j_per_1k_tok,notes
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-128,128,,,,256,1,sustained,155,,833,28.3,9170,10.3,unified (no discrete VRAM),19.3,0.6,657,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=638 swapout=0 compress=16149; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-128,128,,,,256,2,sustained,154,,837,28.4,9130,10.3,unified (no discrete VRAM),19.4,0.6,658,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=14936 swapout=0 compress=43906; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-128,128,,,,256,3,sustained,156,,833,28.5,9090,10.2,unified (no discrete VRAM),18.7,0.6,633,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=114 swapout=0 compress=15484; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-128,128,,,,256,4,sustained,155,,831,28.6,9080,10.2,unified (no discrete VRAM),18.6,0.6,629,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=72 swapout=0 compress=4844; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-128,128,,,,256,5,sustained,154,,839,28.5,9090,10.2,unified (no discrete VRAM),18.7,0.6,631,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=56 swapout=0 compress=31195; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-512,513,,,,256,1,sustained,610,,842,28.4,9590,10.3,unified (no discrete VRAM),19.4,0.6,658,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=60 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-512,513,,,,256,2,sustained,611,,842,28.4,9580,10.3,unified (no discrete VRAM),18.9,0.6,640,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=128 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-512,513,,,,256,3,sustained,611,,843,28.4,9590,10.3,unified (no discrete VRAM),19.7,0.6,670,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=48 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-512,513,,,,256,4,sustained,612,,842,28.4,9590,10.3,unified (no discrete VRAM),19.3,0.6,658,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=24 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-512,513,,,,256,5,sustained,611,,842,28.4,9590,10.3,unified (no discrete VRAM),18.8,0.6,638,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=28 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-2048,2048,,,,256,1,sustained,2460,,832,27.6,11700,10.3,unified (no discrete VRAM),21.7,0.6,760,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=12 swapout=0 compress=13461; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-2048,2048,,,,256,2,sustained,2460,,833,27.6,11700,10.3,unified (no discrete VRAM),22.3,0.6,783,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=56 swapout=0 compress=14951; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-2048,2048,,,,256,3,sustained,2460,,833,27.4,11800,10.2,unified (no discrete VRAM),22.3,0.6,791,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=128 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-2048,2048,,,,256,4,sustained,2460,,833,27.6,11700,10.2,unified (no discrete VRAM),22.2,0.6,780,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=8 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-2048,2048,,,,256,5,sustained,2460,,833,27.6,11700,10.2,unified (no discrete VRAM),21.8,0.6,765,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=8 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,vision,1101,1024,,,256,1,sustained,2160,,514,28.1,11300,10.7,unified (no discrete VRAM),20.9,0.6,720,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=523 swapout=0 compress=41898; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,vision,1101,1024,,,256,2,sustained,2170,,513,28.1,11300,10.7,unified (no discrete VRAM),21.5,0.6,742,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=242 swapout=0 compress=44190; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,vision,1101,1024,,,256,3,sustained,2160,,515,28.1,11200,10.7,unified (no discrete VRAM),21.6,0.6,745,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=107 swapout=0 compress=26734; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,vision,1101,1024,,,256,4,sustained,2160,,514,28.1,11200,10.7,unified (no discrete VRAM),20.8,0.6,714,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=286 swapout=0 compress=14211; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,vision,1101,1024,,,256,5,sustained,2160,,515,27.8,11300,10.5,unified (no discrete VRAM),21.5,0.6,749,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=252 swapout=0 compress=6053; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-30s,1540,,1500,30.0,256,1,sustained,2360,,666,27.9,11500,10.5,unified (no discrete VRAM),21.4,0.6,741,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=596 swapout=0 compress=7420; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-30s,1540,,1500,30.0,256,2,sustained,2350,,666,27.9,11500,10.5,unified (no discrete VRAM),21.6,0.6,750,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=5242 swapout=0 compress=14308; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-30s,1540,,1500,30.0,256,3,sustained,2430,,646,27.9,11600,10.5,unified (no discrete VRAM),22.1,0.6,767,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=3304 swapout=0 compress=37218; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-30s,1540,,1500,30.0,256,4,sustained,2350,,666,27.9,11500,10.5,unified (no discrete VRAM),21.4,0.6,743,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=1361 swapout=0 compress=10050; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-30s,1540,,1500,30.0,256,5,sustained,2350,,666,27.8,11500,10.5,unified (no discrete VRAM),21.7,0.6,757,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=9766 swapout=9088 compress=72887; SWAP-AFFECTED: 9088 pages (149 MB) paged out during run; row retained, decode_tps ~0.4-0.7% below clean runs in same cell"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-10s,540,,500,10.0,256,1,sustained,1140,,485,28.4,10100,10.7,unified (no discrete VRAM),20.1,0.6,684,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=1129 swapout=0 compress=0; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-10s,540,,500,10.0,256,2,sustained,1140,,484,28.4,10100,10.7,unified (no discrete VRAM),19.4,0.6,661,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=71 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-10s,540,,500,10.0,256,3,sustained,1150,,484,28.2,10200,10.7,unified (no discrete VRAM),20.3,0.6,695,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=56 swapout=15692 compress=70894; SWAP-AFFECTED: 15692 pages (257 MB) paged out during run; row retained, decode_tps ~0.4-0.7% below clean runs in same cell"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-10s,540,,500,10.0,256,4,sustained,1150,,481,28.4,10100,10.4,unified (no discrete VRAM),20.2,0.6,686,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=16 swapout=0 compress=2364; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,audio-10s,540,,500,10.0,256,5,sustained,1150,,484,28.3,10200,10.5,unified (no discrete VRAM),20.4,0.6,699,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=2206 swapout=9236 compress=64114; SWAP-AFFECTED: 9236 pages (151 MB) paged out during run; row retained, decode_tps ~0.4-0.7% below clean runs in same cell"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-128,128,,,,256,1,sustained,155,,831,50.4,5210,7.7,unified (no discrete VRAM),22.7,0.6,437,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=16 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-128,128,,,,256,2,sustained,157,,823,50.4,5210,7.7,unified (no discrete VRAM),23,0.6,443,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=60 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-128,128,,,,256,3,sustained,156,,826,50.4,5220,7.7,unified (no discrete VRAM),22.8,0.6,438,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=16 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-128,128,,,,256,4,sustained,157,,825,50.4,5220,7.7,unified (no discrete VRAM),22.7,0.6,436,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=12 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-128,128,,,,256,5,sustained,158,,822,50.4,5220,7.7,unified (no discrete VRAM),22.7,0.6,437,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-512,513,,,,256,1,sustained,615,,837,49.8,5730,7.7,unified (no discrete VRAM),22.7,0.6,442,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-512,513,,,,256,2,sustained,615,,837,49.8,5730,7.7,unified (no discrete VRAM),23.8,0.6,464,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=44 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-512,513,,,,256,3,sustained,615,,837,49.8,5740,7.7,unified (no discrete VRAM),23.9,0.6,467,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=24 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-512,513,,,,256,4,sustained,616,,837,49.6,5760,7.7,unified (no discrete VRAM),23.7,0.6,464,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=678 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-512,513,,,,256,5,sustained,615,,837,49.4,5770,7.7,unified (no discrete VRAM),24.8,0.6,488,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=4622 swapout=0 compress=0; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-2048,2048,,,,256,1,sustained,2540,,809,46.7,8000,7.7,unified (no discrete VRAM),26.7,0.6,558,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=24 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-2048,2048,,,,256,2,sustained,2540,,808,47.4,7910,7.7,unified (no discrete VRAM),26,0.6,534,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=32 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-2048,2048,,,,256,3,sustained,2530,,809,47.4,7910,7.7,unified (no discrete VRAM),26.2,0.6,538,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-2048,2048,,,,256,4,sustained,2530,,809,47.5,7910,7.7,unified (no discrete VRAM),26.2,0.6,536,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=8 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,text-2048,2048,,,,256,5,sustained,2530,,809,47.4,7910,7.7,unified (no discrete VRAM),26,0.6,534,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,vision,1101,1024,,,256,1,sustained,2250,,495,48.8,7470,7.96,unified (no discrete VRAM),26.2,0.6,523,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=12 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,vision,1101,1024,,,256,2,sustained,2200,,505,48.9,7420,7.97,unified (no discrete VRAM),25.8,0.6,514,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=12 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,vision,1101,1024,,,256,3,sustained,2200,,506,48.9,7410,7.97,unified (no discrete VRAM),25.7,0.6,513,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,vision,1101,1024,,,256,4,sustained,2190,,506,48.9,7410,7.97,unified (no discrete VRAM),25.9,0.6,515,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=8 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,vision,1101,1024,,,256,5,sustained,2200,,505,48.9,7410,7.97,unified (no discrete VRAM),25.6,0.6,509,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=816 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-30s,1540,,1500,30.0,256,1,sustained,2470,,633,48.2,7760,8.25,unified (no discrete VRAM),26.5,0.6,536,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=4 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-30s,1540,,1500,30.0,256,2,sustained,2410,,650,48.1,7710,8.25,unified (no discrete VRAM),26.5,0.6,536,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=20 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-30s,1540,,1500,30.0,256,3,sustained,2410,,650,48.2,7700,8.26,unified (no discrete VRAM),26.1,0.6,527,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it)
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-30s,1540,,1500,30.0,256,4,sustained,2410,,650,48.2,7700,8.26,unified (no discrete VRAM),26,0.6,525,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=1379 swapout=0 compress=0; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact"
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-30s,1540,,1500,30.0,256,5,sustained,2410,,650,48.2,7690,8.26,unified (no discrete VRAM),25.7,0.6,517,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=4 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-10s,540,,500,10.0,256,1,sustained,1160,,475,48.9,6380,8.52,unified (no discrete VRAM),24.8,0.6,493,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=174 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-10s,540,,500,10.0,256,2,sustained,1160,,476,49.7,6290,8.52,unified (no discrete VRAM),24.2,0.6,474,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=20 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-10s,540,,500,10.0,256,3,sustained,1160,,476,49.7,6290,8.52,unified (no discrete VRAM),24.7,0.6,482,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=8 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-10s,540,,500,10.0,256,4,sustained,1160,,476,49.7,6290,8.52,unified (no discrete VRAM),23.7,0.6,463,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=8 swapout=0 compress=0
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q8_0,audio+vision,audio-10s,540,,500,10.0,256,5,sustained,1160,,475,49.7,6290,8.52,unified (no discrete VRAM),24.5,0.6,479,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=24 swapout=0 compress=0
